aten_0.1.m1.36494	Signal transduction mechanisms
aten_0.1.m1.26967	
aten_0.1.m1.28129	
aten_0.1.m1.28294	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.7078	
aten_0.1.m1.7743	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.12104	Signal transduction mechanisms
aten_0.1.m1.11971	Lipid transport and metabolism
aten_0.1.m1.11670	Amino acid transport and metabolism
aten_0.1.m1.24743	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.4787	Carbohydrate transport and metabolism
aten_0.1.m1.3404	Amino acid transport and metabolism
aten_0.1.m1.955	Energy production and conversion
aten_0.1.m1.27938	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.27457	
aten_0.1.m1.35916	
aten_0.1.m1.6365	Signal transduction mechanisms
aten_0.1.m1.35393	Replication, recombination and repair
aten_0.1.m1.4866	Amino acid transport and metabolism
aten_0.1.m1.15331	Energy production and conversion
aten_0.1.m1.3102	Cytoskeleton
aten_0.1.m1.12702	Inorganic ion transport and metabolism
aten_0.1.m1.12027	Extracellular structures
aten_0.1.m1.11000	Cytoskeleton
aten_0.1.m1.19976	Signal transduction mechanisms
aten_0.1.m1.20907	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.5884	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.35561	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.15537	Amino acid transport and metabolism
aten_0.1.m1.2449	Energy production and conversion
aten_0.1.m1.8198	Signal transduction mechanisms
aten_0.1.m1.28617	Translation, ribosomal structure and biogenesis
aten_0.1.m1.21763	RNA processing and modification
aten_0.1.m1.14824	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.19554	Amino acid transport and metabolism
aten_0.1.m1.37752	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.8634	Translation, ribosomal structure and biogenesis
aten_0.1.m1.28071	Amino acid transport and metabolism
aten_0.1.m1.16517	
aten_0.1.m1.7943	Cell wall/membrane/envelope biogenesis
aten_0.1.m1.12657	Signal transduction mechanisms
aten_0.1.m1.32595	Replication, recombination and repair
aten_0.1.m1.34757	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.26279	
aten_0.1.m1.1839	RNA processing and modification
aten_0.1.m1.29790	Signal transduction mechanisms
aten_0.1.m1.3884	
aten_0.1.m1.10697	RNA processing and modification
aten_0.1.m1.16289	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.35073	Signal transduction mechanisms
aten_0.1.m1.36445	
aten_0.1.m1.24148	Signal transduction mechanisms
aten_0.1.m1.21330	Signal transduction mechanisms
aten_0.1.m1.3752	
aten_0.1.m1.11812	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.20275	Secondary metabolites biosynthesis, transport and catabolism
aten_0.1.m1.25172	Signal transduction mechanisms
aten_0.1.m1.17792	
aten_0.1.m1.19240	
aten_0.1.m1.2045	Inorganic ion transport and metabolism
aten_0.1.m1.31466	RNA processing and modification
aten_0.1.m1.573	Amino acid transport and metabolism
aten_0.1.m1.13605	
aten_0.1.m1.23287	Signal transduction mechanisms
aten_0.1.m1.2588	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.5912	Signal transduction mechanisms
aten_0.1.m1.2578	Signal transduction mechanisms
aten_0.1.m1.3803	Energy production and conversion
aten_0.1.m1.26542	RNA processing and modification
aten_0.1.m1.30890	
aten_0.1.m1.27736	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.6863	Replication, recombination and repair
aten_0.1.m1.19719	
aten_0.1.m1.32653	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.4232	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.17419	Lipid transport and metabolism
aten_0.1.m1.31342	
aten_0.1.m1.37340	
aten_0.1.m1.20774	
aten_0.1.m1.3659	Chromatin structure and dynamics
aten_0.1.m1.14054	Transcription
aten_0.1.m1.692	Lipid transport and metabolism
aten_0.1.m1.33097	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.17349	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.17533	Signal transduction mechanisms
aten_0.1.m1.1927	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.27437	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.24349	Carbohydrate transport and metabolism
aten_0.1.m1.22363	
aten_0.1.m1.3970	
aten_0.1.m1.15179	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.12908	Translation, ribosomal structure and biogenesis
aten_0.1.m1.2864	Lipid transport and metabolism
aten_0.1.m1.11648	
aten_0.1.m1.14252	Amino acid transport and metabolism
aten_0.1.m1.25156	
aten_0.1.m1.7167	
aten_0.1.m1.16795	
aten_0.1.m1.4261	
aten_0.1.m1.28962	
aten_0.1.m1.29202	
aten_0.1.m1.16383	Amino acid transport and metabolism
aten_0.1.m1.16839	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.1665	Amino acid transport and metabolism
aten_0.1.m1.22153	Transcription
aten_0.1.m1.26622	Amino acid transport and metabolism
aten_0.1.m1.21616	Defense mechanisms
aten_0.1.m1.28240	Signal transduction mechanisms
aten_0.1.m1.15511	Inorganic ion transport and metabolism
aten_0.1.m1.5766	
aten_0.1.m1.16391	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.34816	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.441	Translation, ribosomal structure and biogenesis
aten_0.1.m1.19591	
aten_0.1.m1.13843	
aten_0.1.m1.26597	Chromatin structure and dynamics
aten_0.1.m1.2094	Inorganic ion transport and metabolism
aten_0.1.m1.30118	Inorganic ion transport and metabolism
aten_0.1.m1.26203	
aten_0.1.m1.36534	Replication, recombination and repair
aten_0.1.m1.11551	Coenzyme transport and metabolism
aten_0.1.m1.21594	
aten_0.1.m1.25510	
aten_0.1.m1.19940	
aten_0.1.m1.33452	
aten_0.1.m1.28377	Signal transduction mechanisms
aten_0.1.m1.18354	
aten_0.1.m1.24555	Replication, recombination and repair
aten_0.1.m1.27351	Transcription
aten_0.1.m1.12503	Transcription
aten_0.1.m1.38260	Lipid transport and metabolism
aten_0.1.m1.5056	Signal transduction mechanisms
aten_0.1.m1.14301	RNA processing and modification
aten_0.1.m1.35895	Amino acid transport and metabolism
aten_0.1.m1.6600	Translation, ribosomal structure and biogenesis
aten_0.1.m1.289	Signal transduction mechanisms
aten_0.1.m1.34578	Chromatin structure and dynamics
aten_0.1.m1.571	Cytoskeleton
aten_0.1.m1.3374	Cell cycle control, cell division, chromosome partitioning
aten_0.1.m1.23519	Cell wall/membrane/envelope biogenesis
aten_0.1.m1.11153	
aten_0.1.m1.25988	
aten_0.1.m1.37140	
aten_0.1.m1.23085	
aten_0.1.m1.29541	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.4622	Signal transduction mechanisms
aten_0.1.m1.1005	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.8048	Extracellular structures
aten_0.1.m1.18802	Coenzyme transport and metabolism
aten_0.1.m1.25958	Replication, recombination and repair
aten_0.1.m1.474	Amino acid transport and metabolism
aten_0.1.m1.35558	Signal transduction mechanisms
aten_0.1.m1.11171	Transcription
aten_0.1.m1.10066	
aten_0.1.m1.11207	Amino acid transport and metabolism
aten_0.1.m1.20337	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.33721	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.21614	
aten_0.1.m1.5751	Translation, ribosomal structure and biogenesis
aten_0.1.m1.33490	Signal transduction mechanisms
aten_0.1.m1.11431	
aten_0.1.m1.28811	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.4557	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.28921	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.6200	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.13596	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.11025	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.12182	
aten_0.1.m1.27571	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.9615	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.34974	
aten_0.1.m1.26504	
aten_0.1.m1.6542	Amino acid transport and metabolism
aten_0.1.m1.18966	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.11715	Amino acid transport and metabolism
aten_0.1.m1.24369	Translation, ribosomal structure and biogenesis
aten_0.1.m1.37494	Signal transduction mechanisms
aten_0.1.m1.20426	
aten_0.1.m1.10858	Signal transduction mechanisms
aten_0.1.m1.950	Transcription
aten_0.1.m1.17512	Energy production and conversion
aten_0.1.m1.27025	Energy production and conversion
aten_0.1.m1.20365	Translation, ribosomal structure and biogenesis
aten_0.1.m1.16586	Chromatin structure and dynamics
aten_0.1.m1.13257	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.23571	Amino acid transport and metabolism
aten_0.1.m1.5953	
aten_0.1.m1.2424	
aten_0.1.m1.3984	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.3937	Amino acid transport and metabolism
aten_0.1.m1.8973	Translation, ribosomal structure and biogenesis
aten_0.1.m1.31315	Cytoskeleton
aten_0.1.m1.20705	Signal transduction mechanisms
aten_0.1.m1.19318	Extracellular structures
aten_0.1.m1.15466	Transcription
aten_0.1.m1.24821	Transcription
aten_0.1.m1.13310	Signal transduction mechanisms
aten_0.1.m1.25109	Signal transduction mechanisms
aten_0.1.m1.33891	Signal transduction mechanisms
aten_0.1.m1.37039	Cytoskeleton
aten_0.1.m1.4505	RNA processing and modification
aten_0.1.m1.17100	
aten_0.1.m1.24350	Transcription
aten_0.1.m1.20776	Cytoskeleton
aten_0.1.m1.14265	Transcription
aten_0.1.m1.4372	Transcription
aten_0.1.m1.29442	Carbohydrate transport and metabolism
aten_0.1.m1.8808	
aten_0.1.m1.7203	Extracellular structures
aten_0.1.m1.4465	Defense mechanisms
aten_0.1.m1.6057	Transcription
aten_0.1.m1.82	
aten_0.1.m1.5029	Cell wall/membrane/envelope biogenesis
aten_0.1.m1.14172	
aten_0.1.m1.10255	Cell wall/membrane/envelope biogenesis
aten_0.1.m1.20654	
aten_0.1.m1.9570	
aten_0.1.m1.14629	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.13322	Signal transduction mechanisms
aten_0.1.m1.11855	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.9056	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.15948	
aten_0.1.m1.30992	Secondary metabolites biosynthesis, transport and catabolism
aten_0.1.m1.8871	Signal transduction mechanisms
aten_0.1.m1.10259	Cell wall/membrane/envelope biogenesis
aten_0.1.m1.5175	Signal transduction mechanisms
aten_0.1.m1.18595	Replication, recombination and repair
aten_0.1.m1.2470	Lipid transport and metabolism
aten_0.1.m1.13075	Inorganic ion transport and metabolism
aten_0.1.m1.35023	Secondary metabolites biosynthesis, transport and catabolism
aten_0.1.m1.1890	Translation, ribosomal structure and biogenesis
aten_0.1.m1.20048	
aten_0.1.m1.36870	Lipid transport and metabolism
aten_0.1.m1.34778	
aten_0.1.m1.15434	Transcription
aten_0.1.m1.29058	Nucleotide transport and metabolism
aten_0.1.m1.1336	Carbohydrate transport and metabolism
aten_0.1.m1.8031	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.2702	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.4255	Energy production and conversion
aten_0.1.m1.35851	Signal transduction mechanisms
aten_0.1.m1.29358	Amino acid transport and metabolism
aten_0.1.m1.29772	Amino acid transport and metabolism
aten_0.1.m1.16176	
aten_0.1.m1.31662	Signal transduction mechanisms
aten_0.1.m1.38242	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.25905	
aten_0.1.m1.12527	Energy production and conversion
aten_0.1.m1.5645	Signal transduction mechanisms
aten_0.1.m1.4247	Signal transduction mechanisms
aten_0.1.m1.1881	RNA processing and modification
aten_0.1.m1.36836	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.2781	Nucleotide transport and metabolism
aten_0.1.m1.33239	Replication, recombination and repair
aten_0.1.m1.31929	Replication, recombination and repair
aten_0.1.m1.23904	Signal transduction mechanisms
aten_0.1.m1.30422	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.12016	RNA processing and modification
aten_0.1.m1.23238	
aten_0.1.m1.32393	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.8756	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.30538	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.16208	
aten_0.1.m1.30378	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.28097	Signal transduction mechanisms
aten_0.1.m1.6710	
aten_0.1.m1.9595	Transcription
aten_0.1.m1.19713	Signal transduction mechanisms
aten_0.1.m1.37986	Signal transduction mechanisms
aten_0.1.m1.6845	Translation, ribosomal structure and biogenesis
aten_0.1.m1.21980	Signal transduction mechanisms
aten_0.1.m1.24172	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.36634	Amino acid transport and metabolism
aten_0.1.m1.29288	Replication, recombination and repair
aten_0.1.m1.24591	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.17500	Signal transduction mechanisms
aten_0.1.m1.14887	Cell cycle control, cell division, chromosome partitioning
aten_0.1.m1.37469	
aten_0.1.m1.26746	
aten_0.1.m1.22910	Replication, recombination and repair
aten_0.1.m1.19072	Energy production and conversion
aten_0.1.m1.32151	Signal transduction mechanisms
aten_0.1.m1.1635	Signal transduction mechanisms
aten_0.1.m1.23535	
aten_0.1.m1.33489	Transcription
aten_0.1.m1.20170	Signal transduction mechanisms
aten_0.1.m1.12022	Extracellular structures
aten_0.1.m1.32456	Signal transduction mechanisms
aten_0.1.m1.14808	
aten_0.1.m1.6012	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.9267	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.11010	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.21943	
aten_0.1.m1.24859	Inorganic ion transport and metabolism
aten_0.1.m1.2830	Amino acid transport and metabolism
aten_0.1.m1.22471	Secondary metabolites biosynthesis, transport and catabolism
aten_0.1.m1.9756	
aten_0.1.m1.26585	
aten_0.1.m1.16008	Signal transduction mechanisms
aten_0.1.m1.2458	
aten_0.1.m1.25827	Cell wall/membrane/envelope biogenesis
aten_0.1.m1.13428	Carbohydrate transport and metabolism
aten_0.1.m1.28044	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.30371	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.23742	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.21144	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.4740	
aten_0.1.m1.29698	Cytoskeleton
aten_0.1.m1.16053	Inorganic ion transport and metabolism
aten_0.1.m1.31642	Transcription
aten_0.1.m1.10307	Carbohydrate transport and metabolism
aten_0.1.m1.3355	
aten_0.1.m1.2251	Lipid transport and metabolism
aten_0.1.m1.30503	
aten_0.1.m1.32724	Signal transduction mechanisms
aten_0.1.m1.21156	
aten_0.1.m1.14950	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.28930	Signal transduction mechanisms
aten_0.1.m1.6443	Carbohydrate transport and metabolism
aten_0.1.m1.31609	Defense mechanisms
aten_0.1.m1.5123	Lipid transport and metabolism
aten_0.1.m1.28736	Translation, ribosomal structure and biogenesis
aten_0.1.m1.23123	
aten_0.1.m1.21601	Inorganic ion transport and metabolism
aten_0.1.m1.25635	Chromatin structure and dynamics
aten_0.1.m1.33050	
aten_0.1.m1.11474	
aten_0.1.m1.3666	Signal transduction mechanisms
aten_0.1.m1.9989	Signal transduction mechanisms
aten_0.1.m1.18734	
aten_0.1.m1.30950	Cell cycle control, cell division, chromosome partitioning
aten_0.1.m1.7689	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.277	Carbohydrate transport and metabolism
aten_0.1.m1.21501	Signal transduction mechanisms
aten_0.1.m1.17975	
aten_0.1.m1.24324	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.1628	Coenzyme transport and metabolism
aten_0.1.m1.35146	Translation, ribosomal structure and biogenesis
aten_0.1.m1.24473	
aten_0.1.m1.18990	Replication, recombination and repair
aten_0.1.m1.24385	Nucleotide transport and metabolism
aten_0.1.m1.4335	
aten_0.1.m1.15730	
aten_0.1.m1.23538	Transcription
aten_0.1.m1.20548	
aten_0.1.m1.33727	Inorganic ion transport and metabolism
aten_0.1.m1.26434	Amino acid transport and metabolism
aten_0.1.m1.29787	Cytoskeleton
aten_0.1.m1.17030	
aten_0.1.m1.23957	Replication, recombination and repair
aten_0.1.m1.16945	
aten_0.1.m1.7227	
aten_0.1.m1.8105	Translation, ribosomal structure and biogenesis
aten_0.1.m1.3114	Replication, recombination and repair
aten_0.1.m1.34702	RNA processing and modification
aten_0.1.m1.6683	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.23393	Transcription
aten_0.1.m1.21574	Carbohydrate transport and metabolism
aten_0.1.m1.6433	
aten_0.1.m1.16103	Signal transduction mechanisms
aten_0.1.m1.11506	Replication, recombination and repair
aten_0.1.m1.764	RNA processing and modification
aten_0.1.m1.27129	
aten_0.1.m1.18893	Replication, recombination and repair
aten_0.1.m1.37008	Lipid transport and metabolism
aten_0.1.m1.8343	
aten_0.1.m1.21359	RNA processing and modification
aten_0.1.m1.3384	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.9722	Amino acid transport and metabolism
aten_0.1.m1.20653	Transcription
aten_0.1.m1.14805	Transcription
aten_0.1.m1.28345	Transcription
aten_0.1.m1.596	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.11969	Signal transduction mechanisms
aten_0.1.m1.11396	Replication, recombination and repair
aten_0.1.m1.9154	Extracellular structures
aten_0.1.m1.23933	Signal transduction mechanisms
aten_0.1.m1.32238	Signal transduction mechanisms
aten_0.1.m1.16342	
aten_0.1.m1.3306	Translation, ribosomal structure and biogenesis
aten_0.1.m1.12873	Cytoskeleton
aten_0.1.m1.4652	
aten_0.1.m1.30438	Signal transduction mechanisms
aten_0.1.m1.10527	Replication, recombination and repair
aten_0.1.m1.11596	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.35964	Amino acid transport and metabolism
aten_0.1.m1.30199	
aten_0.1.m1.11562	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.33015	Replication, recombination and repair
aten_0.1.m1.24841	RNA processing and modification
aten_0.1.m1.1439	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.15149	Amino acid transport and metabolism
aten_0.1.m1.32403	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.1075	Secondary metabolites biosynthesis, transport and catabolism
aten_0.1.m1.27260	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.3488	Replication, recombination and repair
aten_0.1.m1.21416	Signal transduction mechanisms
aten_0.1.m1.23424	
aten_0.1.m1.19727	Carbohydrate transport and metabolism
aten_0.1.m1.6714	Signal transduction mechanisms
aten_0.1.m1.32033	Carbohydrate transport and metabolism
aten_0.1.m1.33922	Inorganic ion transport and metabolism
aten_0.1.m1.28732	Transcription
aten_0.1.m1.29548	
aten_0.1.m1.32383	Transcription
aten_0.1.m1.29312	
aten_0.1.m1.452	Transcription
aten_0.1.m1.37883	Replication, recombination and repair
aten_0.1.m1.29172	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.13848	
aten_0.1.m1.21988	Cytoskeleton
aten_0.1.m1.16711	
aten_0.1.m1.9950	Cytoskeleton
aten_0.1.m1.3870	Transcription
aten_0.1.m1.11174	Lipid transport and metabolism
aten_0.1.m1.34737	Secondary metabolites biosynthesis, transport and catabolism
aten_0.1.m1.17048	Transcription
aten_0.1.m1.7778	Extracellular structures
aten_0.1.m1.4389	Transcription
aten_0.1.m1.17145	
aten_0.1.m1.19233	
aten_0.1.m1.10868	Carbohydrate transport and metabolism
aten_0.1.m1.2435	
aten_0.1.m1.21067	
aten_0.1.m1.17623	Signal transduction mechanisms
aten_0.1.m1.2127	Signal transduction mechanisms
aten_0.1.m1.10223	Signal transduction mechanisms
aten_0.1.m1.32478	Energy production and conversion
aten_0.1.m1.98	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.36071	Replication, recombination and repair
aten_0.1.m1.35644	
aten_0.1.m1.29196	
aten_0.1.m1.19615	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.4795	Carbohydrate transport and metabolism
aten_0.1.m1.5279	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.13465	
aten_0.1.m1.10019	Cell cycle control, cell division, chromosome partitioning
aten_0.1.m1.3903	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.22175	Cell cycle control, cell division, chromosome partitioning
aten_0.1.m1.10796	
aten_0.1.m1.22445	
aten_0.1.m1.6086	RNA processing and modification
aten_0.1.m1.16767	
aten_0.1.m1.28823	Transcription
aten_0.1.m1.11306	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.5759	Cell wall/membrane/envelope biogenesis
aten_0.1.m1.36433	Signal transduction mechanisms
aten_0.1.m1.9557	Carbohydrate transport and metabolism
aten_0.1.m1.30810	
aten_0.1.m1.34497	RNA processing and modification
aten_0.1.m1.1151	Signal transduction mechanisms
aten_0.1.m1.18525	Translation, ribosomal structure and biogenesis
aten_0.1.m1.7756	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.24046	Carbohydrate transport and metabolism
aten_0.1.m1.30196	Signal transduction mechanisms
aten_0.1.m1.23218	Translation, ribosomal structure and biogenesis
aten_0.1.m1.19296	Translation, ribosomal structure and biogenesis
aten_0.1.m1.34499	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.35676	
aten_0.1.m1.26483	
aten_0.1.m1.12052	
aten_0.1.m1.21270	Lipid transport and metabolism
aten_0.1.m1.15624	
aten_0.1.m1.31406	Signal transduction mechanisms
aten_0.1.m1.12808	
aten_0.1.m1.31267	Translation, ribosomal structure and biogenesis
aten_0.1.m1.15358	Transcription
aten_0.1.m1.17338	RNA processing and modification
aten_0.1.m1.3940	Amino acid transport and metabolism
aten_0.1.m1.7398	Signal transduction mechanisms
aten_0.1.m1.35161	
aten_0.1.m1.4034	
aten_0.1.m1.4526	
aten_0.1.m1.22032	Signal transduction mechanisms
aten_0.1.m1.33466	
aten_0.1.m1.10167	Replication, recombination and repair
aten_0.1.m1.20936	
aten_0.1.m1.23622	Cell wall/membrane/envelope biogenesis
aten_0.1.m1.21084	Signal transduction mechanisms
aten_0.1.m1.28530	
aten_0.1.m1.11332	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.25939	Replication, recombination and repair
aten_0.1.m1.33783	Signal transduction mechanisms
aten_0.1.m1.4110	Translation, ribosomal structure and biogenesis
aten_0.1.m1.14746	Signal transduction mechanisms
aten_0.1.m1.22642	Signal transduction mechanisms
aten_0.1.m1.2509	
aten_0.1.m1.14921	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.11957	Secondary metabolites biosynthesis, transport and catabolism
aten_0.1.m1.944	
aten_0.1.m1.4802	Transcription
aten_0.1.m1.15723	
aten_0.1.m1.36756	Signal transduction mechanisms
aten_0.1.m1.1200	Replication, recombination and repair
aten_0.1.m1.23333	RNA processing and modification
aten_0.1.m1.10612	
aten_0.1.m1.16728	Signal transduction mechanisms
aten_0.1.m1.10350	
aten_0.1.m1.7429	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.29692	Signal transduction mechanisms
aten_0.1.m1.32892	Cell cycle control, cell division, chromosome partitioning
aten_0.1.m1.28752	
aten_0.1.m1.20179	Signal transduction mechanisms
aten_0.1.m1.22749	
aten_0.1.m1.26985	Lipid transport and metabolism
aten_0.1.m1.30797	
aten_0.1.m1.32253	Transcription
aten_0.1.m1.34006	
aten_0.1.m1.37830	Cytoskeleton
aten_0.1.m1.17864	
aten_0.1.m1.30307	Defense mechanisms
aten_0.1.m1.26976	Cell wall/membrane/envelope biogenesis
aten_0.1.m1.27205	Replication, recombination and repair
aten_0.1.m1.37450	Chromatin structure and dynamics
aten_0.1.m1.16547	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.26426	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.26221	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.18862	Signal transduction mechanisms
aten_0.1.m1.33234	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.10102	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.24254	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.32227	Signal transduction mechanisms
aten_0.1.m1.22641	Signal transduction mechanisms
aten_0.1.m1.7530	
aten_0.1.m1.11989	RNA processing and modification
aten_0.1.m1.23850	Signal transduction mechanisms
aten_0.1.m1.35752	
aten_0.1.m1.28556	
aten_0.1.m1.16363	
aten_0.1.m1.24675	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.26020	
aten_0.1.m1.13552	Transcription
aten_0.1.m1.19447	Carbohydrate transport and metabolism
aten_0.1.m1.37466	
aten_0.1.m1.3219	Signal transduction mechanisms
aten_0.1.m1.7827	Transcription
aten_0.1.m1.38210	Replication, recombination and repair
aten_0.1.m1.35284	Chromatin structure and dynamics
aten_0.1.m1.35582	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.17701	Inorganic ion transport and metabolism
aten_0.1.m1.25473	Signal transduction mechanisms
aten_0.1.m1.3193	RNA processing and modification
aten_0.1.m1.37036	Cell wall/membrane/envelope biogenesis
aten_0.1.m1.33832	
aten_0.1.m1.20790	Transcription
aten_0.1.m1.34121	Signal transduction mechanisms
aten_0.1.m1.21477	
aten_0.1.m1.32006	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.24120	Replication, recombination and repair
aten_0.1.m1.12230	
aten_0.1.m1.1071	
aten_0.1.m1.5581	Transcription
aten_0.1.m1.13234	Transcription
aten_0.1.m1.27921	Cytoskeleton
aten_0.1.m1.15035	Signal transduction mechanisms
aten_0.1.m1.10551	Amino acid transport and metabolism
aten_0.1.m1.21154	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.34627	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.17511	Inorganic ion transport and metabolism
aten_0.1.m1.9302	Signal transduction mechanisms
aten_0.1.m1.2575	Signal transduction mechanisms
aten_0.1.m1.30667	
aten_0.1.m1.23449	
aten_0.1.m1.11335	RNA processing and modification
aten_0.1.m1.29526	Amino acid transport and metabolism
aten_0.1.m1.3004	
aten_0.1.m1.35206	Signal transduction mechanisms
aten_0.1.m1.35058	Translation, ribosomal structure and biogenesis
aten_0.1.m1.5299	Transcription
aten_0.1.m1.23614	
aten_0.1.m1.16598	Coenzyme transport and metabolism
aten_0.1.m1.3316	Signal transduction mechanisms
aten_0.1.m1.35922	Replication, recombination and repair
aten_0.1.m1.35992	Coenzyme transport and metabolism
aten_0.1.m1.17835	Lipid transport and metabolism
aten_0.1.m1.37433	
aten_0.1.m1.35000	Carbohydrate transport and metabolism
aten_0.1.m1.18237	Signal transduction mechanisms
aten_0.1.m1.23284	Amino acid transport and metabolism
aten_0.1.m1.28787	
aten_0.1.m1.35133	Signal transduction mechanisms
aten_0.1.m1.26485	Signal transduction mechanisms
aten_0.1.m1.31046	Intracellular trafficking, secretion, and vesicular transport
aten_0.1.m1.14909	Carbohydrate transport and metabolism
aten_0.1.m1.12819	Energy production and conversion
aten_0.1.m1.6308	Signal transduction mechanisms
aten_0.1.m1.30124	
aten_0.1.m1.28101	
aten_0.1.m1.5178	Signal transduction mechanisms
aten_0.1.m1.10275	Posttranslational modification, protein turnover, chaperones
aten_0.1.m1.17464	Signal transduction mechanisms
aten_0.1.m1.36773	Posttranslational modification, protein turnover, chaperones
